"URL","HTMLMatches","URLMatches","HC","T"
"http://foreignaffairs.house.gov/hearings_livestream.asp?secondary",0,0,2011-07-07 12:38:47,2011-07-29 19:06:32
"http://frelinghuysen.house.gov/",0,0,2011-07-29 15:20:41,2011-07-29 19:01:10
"http://frelinghuysen.house.gov/",0,0,2011-07-29 15:20:41,2011-07-29 19:14:15
"http://frelinghuysen.house.gov/",0,0,2011-07-29 15:20:41,2011-07-29 19:01:10
"http://frelinghuysen.house.gov/",0,0,2011-07-29 15:20:41,2011-07-29 19:01:10
"http://grants.nih.gov/grants/guide/notice-files/NOT-OD-11-101.html",0,0,2011-07-29 08:08:07,2011-07-29 19:09:42
"http://greshamoregon.gov/news/newstemplate.aspx?id=24693",0,0,2011-07-29 18:40:18,2011-07-29 19:08:19
"http://greshamoregon.gov/news/newstemplate.aspx?id=24693",0,0,2011-07-29 18:40:18,2011-07-29 19:10:07
"http://greshamoregon.gov/news/newstemplate.aspx?id=24693",0,0,2011-07-29 18:40:18,2011-07-29 19:15:03
"http://greshamoregon.gov/news/newstemplate.aspx?id=24693",0,0,2011-07-29 18:40:18,2011-07-29 19:11:37
"http://greshamoregon.gov/news/newstemplate.aspx?id=24693",0,0,2011-07-29 18:40:18,2011-07-29 19:13:02
"http://greshamoregon.gov/news/newstemplate.aspx?id=24693",0,0,2011-07-29 18:40:18,2011-07-29 19:10:20
"http://greshamoregon.gov/news/newstemplate.aspx?id=24693",0,0,2011-07-29 18:40:18,2011-07-29 19:16:22
"http://grin.hq.nasa.gov/IMAGES/SMALL/GPN-2000-001240.jpg",0,0,2011-07-29 15:20:53,2011-07-29 19:13:19
"http://grin.hq.nasa.gov/IMAGES/SMALL/GPN-2000-001240.jpg",0,0,2011-07-29 15:20:53,2011-07-29 19:12:35
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:09:34
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:08:10
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:15:07
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 18:59:57
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 18:59:57
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:10:54
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:13:47
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:12:51
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:08:07
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:04:54
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:09:23
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:12:14
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:03:13
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 18:59:57
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:09:54
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:07:33
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:13:24
"http://hensarling.house.gov/news/press-releases/2011/07/hensarling-statement-on-passage-of-the-budget-control-act-of-2011.shtml",1,0,2011-07-29 18:33:16,2011-07-29 19:06:49
"http://homeland.house.gov/press-release/look-ahead-house-committee-homeland-security-5",0,0,2011-07-29 17:34:31,2011-07-29 19:13:45
"http://hutchison.senate.gov/?p=press_release&id=719",1,0,2011-07-29 17:22:06,2011-07-29 19:03:26
"http://hutchison.senate.gov/?p=press_release&id=719&utm_medium=twitter&utm_source=twitterfeed",1,0,2011-07-29 17:24:03,2011-07-29 19:07:11
"http://jobview.usajobs.gov/GetJob.aspx?JobID=101054879&JobTitle=Mechanical+Engineer&q=&jbf574=DD07&jbf522=&salmin=&salmax=&paygrademin=&paygrademax=&FedEmp=Y&sort=sl&vw=b&ss=0&brd=3876&FedPub=Y&caller=/agency_search.asp&submit1.x=85&submit1.y=12&pg=1&re=12&AVSDM=2011-07-22+14:50:00",0,0,2011-07-29 15:30:08,2011-07-29 19:04:13
"http://lautenberg.senate.gov/newsroom/record.cfm?id=333695",1,0,2011-07-29 18:01:12,2011-07-29 19:06:50
"http://lcweb2.loc.gov/ammem/ndlpedu/lessons/psources/source.html",0,0,2011-05-12 09:24:12,2011-07-29 19:02:29
"http://markudall.senate.gov/debtletter/",1,1,2011-06-30 14:09:20,2011-07-29 19:07:36
"http://markudall.senate.gov/debtletter/",1,1,2011-06-30 14:09:20,2011-07-29 19:09:22
"http://markudall.senate.gov/debtletter/",1,1,2011-06-30 14:09:20,2011-07-29 19:12:45
"http://markudall.senate.gov/debtletter/",1,1,2011-06-30 14:09:20,2011-07-29 19:08:32
"http://markudall.senate.gov/debtletter/",1,1,2011-06-30 14:09:20,2011-07-29 19:15:22
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c",0,0,2011-07-29 18:40:25,2011-07-29 19:12:04
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c&ContentType_id=c19bc7a5-2bb9-4a73-b2ab-3c1b5191a72b&Group_id=0fd6ddca-6a05-4b26-8710-a0b7b59a8f1f&MonthDisplay=7&YearDisplay=2011",0,0,2011-07-29 18:37:35,2011-07-29 19:01:28
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c&ContentType_id=c19bc7a5-2bb9-4a73-b2ab-3c1b5191a72b&Group_id=0fd6ddca-6a05-4b26-8710-a0b7b59a8f1f&MonthDisplay=7&YearDisplay=2011",0,0,2011-07-29 18:37:35,2011-07-29 19:02:29
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c&ContentType_id=c19bc7a5-2bb9-4a73-b2ab-3c1b5191a72b&Group_id=0fd6ddca-6a05-4b26-8710-a0b7b59a8f1f&MonthDisplay=7&YearDisplay=2011",0,0,2011-07-29 18:37:35,2011-07-29 19:01:28
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c&ContentType_id=c19bc7a5-2bb9-4a73-b2ab-3c1b5191a72b&Group_id=0fd6ddca-6a05-4b26-8710-a0b7b59a8f1f&MonthDisplay=7&YearDisplay=2011",0,0,2011-07-29 18:37:35,2011-07-29 19:01:28
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c&ContentType_id=c19bc7a5-2bb9-4a73-b2ab-3c1b5191a72b&Group_id=0fd6ddca-6a05-4b26-8710-a0b7b59a8f1f&MonthDisplay=7&YearDisplay=2011",0,0,2011-07-29 18:37:35,2011-07-29 19:15:56
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c&ContentType_id=c19bc7a5-2bb9-4a73-b2ab-3c1b5191a72b&Group_id=0fd6ddca-6a05-4b26-8710-a0b7b59a8f1f&MonthDisplay=7&YearDisplay=2011",0,0,2011-07-29 18:37:35,2011-07-29 19:01:14
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c&ContentType_id=c19bc7a5-2bb9-4a73-b2ab-3c1b5191a72b&Group_id=0fd6ddca-6a05-4b26-8710-a0b7b59a8f1f&MonthDisplay=7&YearDisplay=2011",0,0,2011-07-29 18:37:35,2011-07-29 19:01:14
"http://mcconnell.senate.gov/public/index.cfm?p=PressReleases&ContentRecord_id=0f814fe7-787c-4da7-8026-6456d97a776c&ContentType_id=c19bc7a5-2bb9-4a73-b2ab-3c1b5191a72b&Group_id=0fd6ddca-6a05-4b26-8710-a0b7b59a8f1f&MonthDisplay=7&YearDisplay=2011",0,0,2011-07-29 18:37:35,2011-07-29 19:01:14
"http://memory.loc.gov/cgi-bin/ampage?collId=hhsheet&fileName=ky/ky0000/ky0054/sheet/browse.db&action=browse&recNum=0&title2=Shaker Centre Family Dwelling House, North side of Village Road, North of U.S. Route 68 %26 State Route 33, Pleasant Hill, Mercer, KY&displayType=1&maxCols=2&itemLink=D?hh:4:./temp/~ammem_cuG3::@@@mdb=mcc,gottscho,detr,nfor,wpa,aap,cwar,bbpix,cowellbib,calbkbib,consrvbib,bdsbib,dag,fsaall,gmd,pan,vv,presp,varstg,suffrg,nawbib,horyd,wtc,toddbib,mgw,ncr,ngp,musdibib,hlaw,papr,lhbumbib,rbpebib,lbcoll,alad,hh,aaodyssey,magbell,bbc,dcm,raelbib,runyon,dukesm,lomaxbib,mtj,gottlieb,aep,qlt,coolbib,fpnas,aasm,denn,relpet,amss,aaeo,mff,afc911bib,mjm,mnwp,rbcmillerbib,molden,ww2map,mfdipbib,afcnyebib,klpmap,hawp,omhbib,rbaapcbib,mal,ncpsbib,ncpm,lhbprbib,ftvbib,afcreed,aipn,cwband,flwpabib,wpapos,cmns,psbib,pin,coplandbib,cola,tccc,curt,mharendt,lhbcbbib,eaa,haybib,mesnbib,fine,cwnyhs,svybib,mmorse,afcwwgbib,mymhiwebib,uncall,afcwip,mtaft,manz,llstbib,fawbib,berl,fmuever,cdn,upboverbib,mussm,cic,afcpearl,awh,awhbib,sgp,wright,lhbtnbib,afcesnbib,hurstonbib,mreynoldsbib,spaldingbib,sgproto,scsmbib,afccalbib,mamcol",0,0,2011-07-06 14:34:14,2011-07-29 19:01:23
"http://memory.loc.gov/cgi-bin/ampage?collId=hhsheet&fileName=ky/ky0000/ky0054/sheet/browse.db&action=browse&recNum=0&title2=Shaker Centre Family Dwelling House, North side of Village Road, North of U.S. Route 68 %26 State Route 33, Pleasant Hill, Mercer, KY&displayType=1&maxCols=2&itemLink=D?hh:4:./temp/~ammem_cuG3::@@@mdb=mcc,gottscho,detr,nfor,wpa,aap,cwar,bbpix,cowellbib,calbkbib,consrvbib,bdsbib,dag,fsaall,gmd,pan,vv,presp,varstg,suffrg,nawbib,horyd,wtc,toddbib,mgw,ncr,ngp,musdibib,hlaw,papr,lhbumbib,rbpebib,lbcoll,alad,hh,aaodyssey,magbell,bbc,dcm,raelbib,runyon,dukesm,lomaxbib,mtj,gottlieb,aep,qlt,coolbib,fpnas,aasm,denn,relpet,amss,aaeo,mff,afc911bib,mjm,mnwp,rbcmillerbib,molden,ww2map,mfdipbib,afcnyebib,klpmap,hawp,omhbib,rbaapcbib,mal,ncpsbib,ncpm,lhbprbib,ftvbib,afcreed,aipn,cwband,flwpabib,wpapos,cmns,psbib,pin,coplandbib,cola,tccc,curt,mharendt,lhbcbbib,eaa,haybib,mesnbib,fine,cwnyhs,svybib,mmorse,afcwwgbib,mymhiwebib,uncall,afcwip,mtaft,manz,llstbib,fawbib,berl,fmuever,cdn,upboverbib,mussm,cic,afcpearl,awh,awhbib,sgp,wright,lhbtnbib,afcesnbib,hurstonbib,mreynoldsbib,spaldingbib,sgproto,scsmbib,afccalbib,mamcol",0,0,2011-07-06 14:34:14,2011-07-29 19:01:23
"http://memory.loc.gov/cgi-bin/ampage?collId=hhsheet&fileName=ky/ky0000/ky0054/sheet/browse.db&action=browse&recNum=0&title2=Shaker Centre Family Dwelling House, North side of Village Road, North of U.S. Route 68 %26 State Route 33, Pleasant Hill, Mercer, KY&displayType=1&maxCols=2&itemLink=D?hh:4:./temp/~ammem_cuG3::@@@mdb=mcc,gottscho,detr,nfor,wpa,aap,cwar,bbpix,cowellbib,calbkbib,consrvbib,bdsbib,dag,fsaall,gmd,pan,vv,presp,varstg,suffrg,nawbib,horyd,wtc,toddbib,mgw,ncr,ngp,musdibib,hlaw,papr,lhbumbib,rbpebib,lbcoll,alad,hh,aaodyssey,magbell,bbc,dcm,raelbib,runyon,dukesm,lomaxbib,mtj,gottlieb,aep,qlt,coolbib,fpnas,aasm,denn,relpet,amss,aaeo,mff,afc911bib,mjm,mnwp,rbcmillerbib,molden,ww2map,mfdipbib,afcnyebib,klpmap,hawp,omhbib,rbaapcbib,mal,ncpsbib,ncpm,lhbprbib,ftvbib,afcreed,aipn,cwband,flwpabib,wpapos,cmns,psbib,pin,coplandbib,cola,tccc,curt,mharendt,lhbcbbib,eaa,haybib,mesnbib,fine,cwnyhs,svybib,mmorse,afcwwgbib,mymhiwebib,uncall,afcwip,mtaft,manz,llstbib,fawbib,berl,fmuever,cdn,upboverbib,mussm,cic,afcpearl,awh,awhbib,sgp,wright,lhbtnbib,afcesnbib,hurstonbib,mreynoldsbib,spaldingbib,sgproto,scsmbib,afccalbib,mamcol",0,0,2011-07-06 14:34:14,2011-07-29 19:01:23
"http://my.sfwmd.gov/cmsdk/content/ifs/apps/RegDocFolder/CalculationsDesignPlansEngineering/071001-29_AllPlans_206248.PDF",0,0,2011-07-05 20:18:05,2011-07-29 19:10:01
"http://nexus.od.nih.gov/all/2011/07/29/new-podcast-on-appealing-your-review/",0,0,2011-07-29 14:03:22,2011-07-29 19:03:49
"http://photojournal.jpl.nasa.gov/catalog/PIA13920",0,0,2011-03-18 20:09:35,2011-07-29 19:02:57
"http://photojournal.jpl.nasa.gov/catalog/PIA13927",0,0,2011-03-18 20:19:42,2011-07-29 19:00:47
"http://photojournal.jpl.nasa.gov/catalog/PIA13927",0,0,2011-03-18 20:19:42,2011-07-29 19:00:47
"http://photojournal.jpl.nasa.gov/catalog/PIA13927",0,0,2011-03-18 20:19:42,2011-07-29 19:00:47
"http://photojournal.jpl.nasa.gov/catalog/PIA14309",0,0,2011-07-28 15:29:13,2011-07-29 19:08:44
"http://poe.house.gov/News/DocumentSingle.aspx?DocumentID=254475",1,0,2011-07-29 18:34:56,2011-07-29 19:09:34
"http://poe.house.gov/News/DocumentSingle.aspx?DocumentID=254475",1,0,2011-07-29 18:34:56,2011-07-29 19:06:42
"http://poe.house.gov/News/DocumentSingle.aspx?DocumentID=254475",1,0,2011-07-29 18:34:56,2011-07-29 19:05:06
"http://poe.house.gov/News/DocumentSingle.aspx?DocumentID=254475",1,0,2011-07-29 18:34:56,2011-07-29 19:03:26
"http://poe.house.gov/News/DocumentSingle.aspx?DocumentID=254475",1,0,2011-07-29 18:34:56,2011-07-29 19:06:43
"http://portal.hud.gov/hudportal/documents/huddoc?id=pih2011-27.pdf",0,0,2011-06-09 08:44:15,2011-07-29 19:04:20
"http://portal.hud.gov/hudportal/HUD?src=/press/press_releases_media_advisories/2011/HUDNo.11-160",0,0,2011-07-28 14:12:24,2011-07-29 19:10:46
"http://public.health.oregon.gov/ProviderPartnerResources/LocalHealthDepartmentResources/Pages/program-elements.aspx",0,0,2011-06-22 12:12:27,2011-07-29 19:04:28
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:01:21
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:01:39
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:01:39
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:16:22
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:12:20
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:07:01
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:01:21
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:03:16
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:15:40
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:04:00
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:07:33
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:01:21
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:15:59
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:14:37
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:15:53
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:08:18
"http://rooney.house.gov/images/stories/President_Obamas_Plan.pdf",0,0,2011-07-29 13:36:47,2011-07-29 19:01:39
"http://ross.house.gov/News/DocumentSingle.aspx?DocumentID=254339",1,0,2011-07-29 18:23:47,2011-07-29 19:15:09
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:13:40
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:07:29
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:08:36
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:07:49
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:12:28
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:12:03
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:14:17
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-28 21:24:54,2011-07-29 19:00:57
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:13:13
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-28 21:13:26,2011-07-29 19:05:47
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:08:37
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:13:07
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:07:36
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-29 19:06:11,2011-07-29 19:09:11
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-28 21:24:54,2011-07-29 19:00:57
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a",1,0,2011-07-28 21:24:54,2011-07-29 19:00:57
"http://sanders.senate.gov/newsroom/news/?id=23d554d6-dd0c-41a5-8b80-a95eb72be82a#.TjMaodp0jTY.twitter",1,0,2011-07-29 16:40:02,2011-07-29 19:14:56
"http://saturn.jpl.nasa.gov/news/newsreleases/newsrelease20110706/",0,0,2011-07-06 14:22:23,2011-07-29 19:16:39
"http://sec.gov/Archives/edgar/data/1080747/000118811211001947/d28402.htm",1,0,2011-07-26 09:52:46,2011-07-29 19:10:23
"http://senate.gov/artandhistory/art/special/Bassett/events/images_large/38_00502.jpg",0,0,2011-07-29 18:35:13,2011-07-29 19:00:58
"http://senate.gov/artandhistory/art/special/Bassett/events/images_large/38_00502.jpg",0,0,2011-07-29 18:35:13,2011-07-29 19:00:58
"http://senate.gov/artandhistory/art/special/Bassett/events/images_large/38_00502.jpg",0,0,2011-07-29 18:35:13,2011-07-29 19:00:58
"http://shuler.house.gov/2011/07/rep-shuler-statement-on-speaker-boehners-short-term-debt-limit-extension-plan.shtml",1,1,2011-07-29 16:15:03,2011-07-29 19:08:14
"http://smokefree.gov/mondaychallenge/default.aspx",0,0,2011-06-06 14:08:11,2011-07-29 19:11:04
"http://speaker.gov/Components/Redirect/r.aspx?ID=159425-12541252",1,0,2011-07-28 16:14:02,2011-07-29 19:07:55
"http://speaker.gov/Components/Redirect/r.aspx?ID=159425-12541252",1,0,2011-07-28 16:14:02,2011-07-29 19:01:24
"http://speaker.gov/Components/Redirect/r.aspx?ID=159425-12541252",1,0,2011-07-28 16:14:02,2011-07-29 19:01:24
"http://speaker.gov/Components/Redirect/r.aspx?ID=159425-12541252",1,0,2011-07-28 16:14:02,2011-07-29 19:13:01
"http://speaker.gov/Components/Redirect/r.aspx?ID=159425-12541252",1,0,2011-07-28 16:14:02,2011-07-29 19:01:24
"http://studentaid.ed.gov/PORTALSWebApp/students/english/campusaid.jsp#02",0,0,2011-06-22 14:10:24,2011-07-29 19:01:37
"http://studentaid.ed.gov/PORTALSWebApp/students/english/campusaid.jsp#02",0,0,2011-06-22 14:10:24,2011-07-29 19:01:37
"http://studentaid.ed.gov/PORTALSWebApp/students/english/campusaid.jsp#02",0,0,2011-06-22 14:10:24,2011-07-29 19:01:37
"http://tierney.house.gov/index.php?option=com_content&task=view&id=3066&Itemid=500141",1,0,2011-07-29 19:11:38,2011-07-29 19:14:36
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:00:45
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:01:58
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:01:58
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:02:34
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:10:58
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:05:05
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:01:58
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:00:03
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:03:53
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:00:45
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:00:03
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:00:45
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:00:03
"http://timjohnson.house.gov/index.cfm?sectionid=29&parentid=7&sectiontree=7,29&itemid=456",1,0,2011-07-29 18:40:39,2011-07-29 19:14:23
"http://travel.state.gov/passport/passport_1738.html",0,0,2011-07-12 15:10:19,2011-07-29 19:06:43
"http://weather.noaa.gov/pub/data/observations/metar/decoded/EKAH.TXT",0,0,2010-11-28 07:08:11,2011-07-29 19:05:40
"http://weather.noaa.gov/pub/data/observations/metar/decoded/EKCH.TXT",0,0,2010-11-07 13:28:14,2011-07-29 19:05:40
"http://wh.gov/CrK",1,0,2011-05-02 00:45:52,2011-07-29 19:01:58
"http://wh.gov/CrK",1,0,2011-05-02 00:45:52,2011-07-29 19:01:58
"http://wh.gov/CrK",1,0,2011-05-02 00:45:52,2011-07-29 19:01:58
"http://www-pao.ksc.nasa.gov/kscpao/nasafact/pdf/LandingSS-2005.pdf",0,0,2011-07-28 08:27:11,2011-07-29 19:10:40
"http://www.ada.gov/qasrvc.htm",0,0,2011-07-26 21:58:40,2011-07-29 19:04:41
"http://www.af.mil/news/story.asp?id=123236854",0,0,2011-01-05 16:04:25,2011-07-29 19:17:23
"http://www.af.mil/news/story.asp?id=123257425",0,0,2011-06-16 00:08:37,2011-07-29 19:06:01
"http://www.af.mil/news/story.asp?id=123263346",0,0,2011-07-08 18:11:09,2011-07-29 19:05:52
"http://www.af.mil/news/story.asp?id=123263796",0,0,2011-07-13 23:23:43,2011-07-29 19:05:55
"http://www.america.gov/st/democracyhr-chinese/2011/February/20110215185109x0.9623638.html?CP.rss=true",0,0,2011-02-17 00:52:51,2011-07-29 19:13:43
"http://www.archives.gov/exhibits/whats-cooking/index.html",0,0,2011-07-29 16:56:19,2011-07-29 19:12:51
"http://www.archives.gov/exhibits/whats-cooking/index.html",0,0,2011-07-29 16:56:19,2011-07-29 19:03:30
"http://www.army.mil/-news/2011/04/28/55696-officers-interested-in-becoming-military-science-professors-may-compete-this-summer/index.html",0,0,2011-04-28 18:18:57,2011-07-29 19:07:27
"http://www.army.mil/article/62568/Chaplain_Corps_turns_236_with_new_strength/",0,0,2011-07-29 09:42:00,2011-07-29 19:14:59
